,Calories,Carbs,Category,Cholesterol,Fat,Fiber,Protein,Restaurant,Saturated Fat,Sodium,Sugars,Trans Fat,calories,carbs,category,deets_url,fat_content,name
1334,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1960,109,"
Appetizers
",http://chubbygrub.com/food/texas-cheese-fries-with-ranch/,136,Texas Cheese Fries w/ Ranch
1335,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,850,51,"
Appetizers
",http://chubbygrub.com/food/triple-dipper-big-mouth-bites-with-ranch/,58,Triple Dipper™ Big Mouth® Bites w/ Ranch
1336,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,810,43,"
Appetizers
",http://chubbygrub.com/food/triple-dipper-boneless-buffalo-wings-with-bleu-cheese/,54,Triple Dipper™ Boneless Buffalo Wings w/ Bleu Cheese
1337,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,340,21,"
Appetizers
",http://chubbygrub.com/food/triple-dipper-chicken-crispers-no-dressing/,15,Triple Dipper™ Chicken Crispers® No Dressing
1338,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,390,33,"
Appetizers
",http://chubbygrub.com/food/triple-dipper-fried-cheese-with-marinara-sauce/,21,Triple Dipper™ Fried Cheese w/ Marinara Sauce
1339,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1290,128,"
Appetizers
",http://chubbygrub.com/food/triple-dipper-hot-spinach-and-artichoke-dip-with-chips/,77,Triple Dipper™ Hot Spinach & Artichoke Dip w/ Chips
1340,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,54,"
Appetizers
",http://chubbygrub.com/food/triple-dipper-southwestern-eggrolls-with-avocado-ranch/,32,Triple Dipper™ Southwestern Eggrolls w/ Avocado Ranch
1341,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,480,5,"
Appetizers
",http://chubbygrub.com/food/triple-dipper-wings-over-buffalo-with-bleu-cheese/,41,Triple Dipper™ Wings Over Buffalo® w/ Bleu Cheese
1342,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,360,62,"
Sides
",http://chubbygrub.com/food/wheat-bun-plain/,9,"Wheat Bun, Plain"
1343,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,690,7,"
Appetizers
",http://chubbygrub.com/food/wings-over-buffalo-with-bleu-cheese/,53,Wings Over Buffalo® w/ Bleu Cheese
1344,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,170,2,"
Entrees
",http://chubbygrub.com/food/barbacoa/,7,Barbacoa
1345,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,1,"
Entrees
",http://chubbygrub.com/food/barbacoa-2/,2.5,Barbacoa
1346,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,120,23,"
Sides
",http://chubbygrub.com/food/black-beans-2/,1,Black Beans
1347,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,80,14,"
Sides
",http://chubbygrub.com/food/black-beans-side/,0.5,Black Beans (side)
1348,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,40,8,"
Sides
",http://chubbygrub.com/food/black-beans-taco/,0.5,Black Beans (taco)
1349,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,1,"
Entrees
",http://chubbygrub.com/food/carnitas/,8,Carnitas
1350,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,0,"
Entrees
",http://chubbygrub.com/food/carnitas-2/,2.5,Carnitas
1351,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,100,0,"
Sides
",http://chubbygrub.com/food/cheese/,8.5,Cheese
1352,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,100,0,"
Sides
",http://chubbygrub.com/food/cheese-small-quesadilla/,8.5,Cheese (small quesadilla)
1353,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,35,0,"
Sides
",http://chubbygrub.com/food/cheese-taco/,3,Cheese (taco)
1354,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,1,"
Entrees
",http://chubbygrub.com/food/chicken/,6.5,Chicken
1355,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,0,"
Entrees
",http://chubbygrub.com/food/chicken-2/,2,Chicken
1356,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,570,73,"
Sides
",http://chubbygrub.com/food/chips-2/,27,Chips
1357,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,18,"
Sides
",http://chubbygrub.com/food/chips-3/,7,Chips
1358,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,130,23,"
Sides
",http://chubbygrub.com/food/cilantro-lime-rice/,3,Cilantro-Lime Rice
1359,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,19,"
Sides
",http://chubbygrub.com/food/cilantro-lime-rice-side/,2.5,Cilantro-Lime Rice (side)
1360,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,40,8,"
Sides
",http://chubbygrub.com/food/cilantro-lime-rice-taco/,1,Cilantro-Lime Rice (taco)
1361,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,9,"
Tortillas
",http://chubbygrub.com/food/crispy-taco-shell/,2,Crispy Taco Shell
1362,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,9,"
Tortillas
",http://chubbygrub.com/food/crispy-taco-shell-2/,2,Crispy Taco Shell
1363,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,20,4,"
Sides
",http://chubbygrub.com/food/fajita-vegetables/,0.5,Fajita Vegetables
1364,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,5,1,"
Sides
",http://chubbygrub.com/food/fajita-vegetables-2/,0,Fajita Vegetables
1365,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,44,"
Tortillas
",http://chubbygrub.com/food/flour-tortilla-burrito/,9,Flour Tortilla (burrito)
1366,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,90,13,"
Tortillas
",http://chubbygrub.com/food/flour-tortilla-taco/,2.5,Flour Tortilla (taco)
1367,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,90,13,"
Tortillas
",http://chubbygrub.com/food/flour-tortilla-taco-2/,2.5,Flour Tortilla (taco)
1368,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,20,4,"
Sides
",http://chubbygrub.com/food/fresh-tomato-salsa/,0,Fresh Tomato Salsa
1369,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,5,1,"
Sides
",http://chubbygrub.com/food/fresh-tomato-salsa-2/,0,Fresh Tomato Salsa
1370,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,15,3,"
Sides
",http://chubbygrub.com/food/green-tomatillo-salsa/,0,Green Tomatillo Salsa
1371,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,5,1,"
Sides
",http://chubbygrub.com/food/green-tomatillo-salsa-2/,0,Green Tomatillo Salsa
1372,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,150,8,"
Sides
",http://chubbygrub.com/food/guacamole-3/,13,Guacamole
1373,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,50,3,"
Sides
",http://chubbygrub.com/food/guacamole-4/,4.5,Guacamole
1374,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,120,22,"
Sides
",http://chubbygrub.com/food/pinto-beans/,1,Pinto Beans
1375,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,80,14,"
Sides
",http://chubbygrub.com/food/pinto-beans-side/,0.5,Pinto Beans (side)
1376,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,40,7,"
Sides
",http://chubbygrub.com/food/pinto-beans-taco/,0.5,Pinto Beans (taco)
1377,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,40,8,"
Sides
",http://chubbygrub.com/food/red-tomatillo-salsa/,1,Red Tomatillo Salsa
1378,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,15,3,"
Sides
",http://chubbygrub.com/food/red-tomatillo-salsa-2/,0.5,Red Tomatillo Salsa
1379,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,80,15,"
Sides
",http://chubbygrub.com/food/roasted-chili-corn-salsa/,1.5,Roasted Chili – Corn Salsa
1380,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,25,5,"
Sides
",http://chubbygrub.com/food/roasted-chili-corn-salsa-2/,0.5,Roasted Chili – Corn Salsa
1381,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,10,2,"
Sides
",http://chubbygrub.com/food/romaine-lettuce-salad/,0,Romaine Lettuce (salad)
1382,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,5,1,"
Sides
",http://chubbygrub.com/food/romaine-lettuce-taco/,0,Romaine Lettuce (taco)
1383,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,5,1,"
Sides
",http://chubbygrub.com/food/romaine-lettuce-tacos/,0,Romaine Lettuce (tacos)
1384,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,13,"
Tortillas
",http://chubbygrub.com/food/soft-corn-tortilla/,0.5,Soft Corn Tortilla
1385,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,13,"
Tortillas
",http://chubbygrub.com/food/soft-corn-tortilla-2/,0.5,Soft Corn Tortilla
1386,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,120,2,"
Sides
",http://chubbygrub.com/food/sour-cream-3/,10,Sour Cream
1387,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,40,1,"
Sides
",http://chubbygrub.com/food/sour-cream-4/,3.5,Sour Cream
1388,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,2,"
Entrees
",http://chubbygrub.com/food/steak/,6.5,Steak
1389,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,60,1,"
Entrees
",http://chubbygrub.com/food/steak-2/,2,Steak
1390,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,260,12,"
Sides
",http://chubbygrub.com/food/vinaigrette/,24.5,Vinaigrette
1391,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,220,35,"
Desserts
",http://chubbygrub.com/food/apple-pie-3/,8,Apple Pie
1392,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,95,18,"
Wings
",http://chubbygrub.com/food/boneless-wing-with-sauce-2/,5,Boneless Wing – with Sauce
1393,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,80,15,"
Wings
",http://chubbygrub.com/food/boneless-wing-without-sauce-2/,5,Boneless Wing – without Sauce
1394,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,130,16,"
Sides
",http://chubbygrub.com/food/cajun-rice-2/,7,Cajun Rice
1395,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,470,36,"
Entrees
",http://chubbygrub.com/food/chicken-fried-steak-2/,28,Chicken Fried Steak
1396,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,500,48,"
Sandwiches
",http://chubbygrub.com/food/chicken-sandwich-with-cheese-2/,26,Chicken Sandwich with Cheese
1397,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,150,15,"
Sides
",http://chubbygrub.com/food/cole-slaw-9/,10,Cole Slaw
1398,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,35,7,"
Sides
",http://chubbygrub.com/food/collard-greens-2/,0,Collard Greens
1399,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,24,"
Sides
",http://chubbygrub.com/food/corn-3/,3,Corn
1400,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,740,63,"
Sandwiches
",http://chubbygrub.com/food/double-chicken-n-cheese-sandwich-2/,38,Double Chicken N Cheese Sandwich
1401,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,14,"
Seafood
",http://chubbygrub.com/food/fish-fillet-one-2/,10,Fish Fillet (1)
1402,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,19,"
Sides
",http://chubbygrub.com/food/french-fries-10/,6,French Fries
1403,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,35,7,"
Sides
",http://chubbygrub.com/food/green-beans-8/,0,Green Beans
1404,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,240,28,"
Sides
",http://chubbygrub.com/food/honey-butter-biscuit-2/,12,Honey-Butter Biscuit
1405,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,160,20,"
Sides
",http://chubbygrub.com/food/jalapeno-cheese-bombers-four-2/,8,Jalapeño Cheese Bombers® (4)
1406,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,5,1,"
Sides
",http://chubbygrub.com/food/jalapeno-pepper-2/,0,Jalapeño Pepper
1407,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,840,54,"
Seafood
",http://chubbygrub.com/food/livers-six-2/,42,Livers (6)
1408,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,24,"
Sides
",http://chubbygrub.com/food/macaroni-and-cheese-5/,7,Macaroni & Cheese
1409,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,21,"
Sides
",http://chubbygrub.com/food/mashed-potatoes-and-gravy-2/,2,Mashed Potatoes & Gravy
1410,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,160,13,"
Chicken
",http://chubbygrub.com/food/nuggets-five-2/,7,Nuggets (5)
1411,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,170,17,"
Sides
",http://chubbygrub.com/food/okra-2/,11,Okra
1412,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,200,3,"
Chicken
",http://chubbygrub.com/food/original-breast-2/,11,Original Breast
1413,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,360,35,"
Sandwiches
",http://chubbygrub.com/food/original-chicken-sandwich-3/,18,Original Chicken Sandwich
1414,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,3,"
Chicken
",http://chubbygrub.com/food/original-leg-2/,6,Original Leg
1415,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,330,8,"
Chicken
",http://chubbygrub.com/food/original-thigh-2/,23,Original Thigh
1416,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,300,7,"
Chicken
",http://chubbygrub.com/food/original-wing-2/,18,Original Wing
1417,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,37,"
Sides
",http://chubbygrub.com/food/red-beans-and-rice-3/,12,Red Beans & Rice
1418,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,280,24,"
Seafood
",http://chubbygrub.com/food/shrimp-eight-2/,12,Shrimp (8)
1419,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,450,50,"
Sandwiches
",http://chubbygrub.com/food/southern-style-chicken-sandwich-2/,16,Southern Style Chicken Sandwich
1420,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,320,12,"
Chicken
",http://chubbygrub.com/food/spicy-breast-2/,20,Spicy Breast
1421,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,360,35,"
Sandwiches
",http://chubbygrub.com/food/spicy-chicken-sandwich-6/,18,Spicy Chicken Sandwich
1422,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,180,8,"
Chicken
",http://chubbygrub.com/food/spicy-leg-2/,11,Spicy Leg
1423,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,550,50,"
Sandwiches
",http://chubbygrub.com/food/spicy-southern-style-chicken-sandwich-2/,27,Spicy Southern Style Chicken Sandwich
1424,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,7,"
Chicken
",http://chubbygrub.com/food/spicy-tender-strips-2/,7,Spicy Tender Strips™
1425,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,480,20,"
Chicken
",http://chubbygrub.com/food/spicy-thigh-2/,35,Spicy Thigh
1426,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,430,17,"
Chicken
",http://chubbygrub.com/food/spicy-wing-2/,27,Spicy Wing
1427,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,500,95,"
Desserts
",http://chubbygrub.com/food/strawberry-shortcake-3/,14,Strawberry Shortcake
1428,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,250,30,"
Sides
",http://chubbygrub.com/food/sweet-corn-nuggets-eight-2/,12,Sweet Corn Nuggets (8)
1429,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,360,90,"
Drinks
",http://chubbygrub.com/food/sweet-tea-large-2/,0,Sweet Tea – Large
1430,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,270,68,"
Drinks
",http://chubbygrub.com/food/sweet-tea-medium-2/,0,Sweet Tea – Medium
1431,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,48,"
Drinks
",http://chubbygrub.com/food/sweet-tea-small-2/,0,Sweet Tea – Small
1432,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,120,6,"
Chicken
",http://chubbygrub.com/food/tender-strips-2/,6,Tender Strips™
1433,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,0,0,"
Drinks
",http://chubbygrub.com/food/unsweet-tea-large-2/,0,Unsweet Tea – Large
1434,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,0,0,"
Drinks
",http://chubbygrub.com/food/unsweet-tea-medium-2/,0,Unsweet Tea – Medium
1435,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,0,0,"
Drinks
",http://chubbygrub.com/food/unsweet-tea-small-2/,0,Unsweet Tea – Small
1436,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,330,72,"
Breakfast
",http://chubbygrub.com/food/8-grain-bagel-lf-vg/,2,"8-Grain Bagel – LF, VG"
1437,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,5,0,"
Sandwiches
",http://chubbygrub.com/food/add-spread-country-dijon-mustard-combo/,0,Add Spread – Country Dijon Mustard (Combo)
1438,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,40,1,"
Sandwiches
",http://chubbygrub.com/food/add-spread-mayo-combo/,4,Add Spread – Mayo (Combo)
1439,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,2,"
Breakfast
",http://chubbygrub.com/food/all-american-scrambler-with-bacon-g-egg-whites/,11,All American Scrambler (with Bacon) – G (Egg Whites)
1440,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,350,3,"
Breakfast
",http://chubbygrub.com/food/all-american-scrambler-with-bacon-g-whole-eggs/,27,All American Scrambler (with Bacon) – G (Whole Eggs)
1441,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,6,"
Breakfast
",http://chubbygrub.com/food/all-american-scrambler-with-sausage-egg-whites/,3,All American Scrambler (with Sausage) (Egg Whites)
1442,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,350,7,"
Breakfast
",http://chubbygrub.com/food/all-american-scrambler-with-sausage-whole-eggs/,20,All American Scrambler (with Sausage) (Whole Eggs)
1443,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,470,470,"
Breakfast Sandwiches
",http://chubbygrub.com/food/anaheim-panini-egg-whites/,470,Anaheim Panini (Egg Whites)
1444,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,550,39,"
Breakfast Sandwiches
",http://chubbygrub.com/food/anaheim-panini-whole-eggs/,32,Anaheim Panini (Whole Eggs)
1445,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,410,8,"
Breakfast
",http://chubbygrub.com/food/anaheim-scrambler-g-egg-whites/,29,Anaheim Scrambler – G (Egg Whites)
1446,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,580,10,"
Breakfast
",http://chubbygrub.com/food/anaheim-scrambler-g-whole-eggs/,46,Anaheim Scrambler – G (Whole Eggs)
1447,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,240,23,"
Desserts
",http://chubbygrub.com/food/apricot-walnut-rugalach-v/,15,Apricot Walnut Rugalach – V
1448,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,12,"
Salads
",http://chubbygrub.com/food/asian-edamame-salad-v-side/,8,Asian Edamame Salad – V (Side)
1449,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,90,8,"
Salads
",http://chubbygrub.com/food/asian-edamame-salad-v-trio/,5,Asian Edamame Salad – V (Trio)
1450,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,270,33,"
Salads
",http://chubbygrub.com/food/asian-wonton-salad-cafe-and-combo/,8,Asian Wonton Salad (Café & Combo)
1451,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,530,63,"
Salads
",http://chubbygrub.com/food/asian-wonton-salad-entree/,16,Asian Wonton Salad (Entrée)
1452,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,280,4,"
Salads
",http://chubbygrub.com/food/avocado-wedge-vg-side/,20,Avocado Wedge – VG (Side)
1453,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,150,2,"
Salads
",http://chubbygrub.com/food/avocado-wedge-vg-trio/,10,Avocado Wedge – VG (Trio)
1454,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,30,7,"
Sides
",http://chubbygrub.com/food/baby-carrots-lf-vg-g/,0,"Baby Carrots – LF, VG, G"
